,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
445,BROOKSTOWN,30.4985024164055,-91.1372262881854,Dixie Maid Drive-In,30.494071,-91.135281,Burger Joint
446,BROOKSTOWN,30.4985024164055,-91.1372262881854,Taco Bell,30.5001200918772,-91.152206688725,Fast Food Restaurant
447,BROOKSTOWN,30.4985024164055,-91.1372262881854,Popeyes Louisiana Kitchen,30.5014938562129,-91.131364535102,Fried Chicken Joint
448,BROOKSTOWN,30.4985024164055,-91.1372262881854,Jack's Seafood,30.499408,-91.153508,Seafood Restaurant
449,BROOKSTOWN,30.4985024164055,-91.1372262881854,Burger King,30.4983959901425,-91.1541196703911,Fast Food Restaurant
450,BROOKSTOWN,30.4985024164055,-91.1372262881854,Tom's Seafood,30.502731,-91.129969,Seafood Restaurant
451,BROOKSTOWN,30.4985024164055,-91.1372262881854,Church's Chicken,30.4988947148104,-91.1538336385626,Fried Chicken Joint
452,BROOKSTOWN,30.4985024164055,-91.1372262881854,KFC,30.5000663657121,-91.1525003407626,Fried Chicken Joint
453,BROOKSTOWN,30.4985024164055,-91.1372262881854,Church's Chicken,30.505866,-91.1357568,Fried Chicken Joint
454,BROOKSTOWN,30.4985024164055,-91.1372262881854,Bayou Cafe & Catering,30.507954,-91.140376,Southern / Soul Food Restaurant
455,BROOKSTOWN,30.4985024164055,-91.1372262881854,Roul's Deli,30.496871,-91.15374,Burger Joint
456,BROOKSTOWN,30.4985024164055,-91.1372262881854,Subway,30.5072652597483,-91.149598572239,Sandwich Place
457,BROOKSTOWN,30.4985024164055,-91.1372262881854,Choi Garden,30.499722,-91.130054,Food
458,VICTORIA FARMS,30.489734348738,-91.1091741360142,Mr. Po-Boy,30.488993,-91.122176,Sandwich Place
459,VICTORIA FARMS,30.489734348738,-91.1091741360142,McDonald's,30.4881018575971,-91.1218174042824,Fast Food Restaurant
460,VICTORIA FARMS,30.489734348738,-91.1091741360142,Domino's Pizza,30.4828606401171,-91.0914887487888,Pizza Place
461,VICTORIA FARMS,30.489734348738,-91.1091741360142,KFC,30.4887622854965,-91.1207512491264,Fried Chicken Joint
462,VICTORIA FARMS,30.489734348738,-91.1091741360142,Taco Bell,30.4889125823975,-91.1227264404297,Fast Food Restaurant
463,VICTORIA FARMS,30.489734348738,-91.1091741360142,Taco Bell,30.488758,-91.12072,Fast Food Restaurant
464,VICTORIA FARMS,30.489734348738,-91.1091741360142,Mikey's Donut King,30.485696,-91.119863,Donut Shop
465,VICTORIA FARMS,30.489734348738,-91.1091741360142,Subway,30.4726138382801,-91.1106640496855,Sandwich Place
466,VICTORIA FARMS,30.489734348738,-91.1091741360142,Baby Dolls Cafe,30.478822,-91.10812,Café
467,VICTORIA FARMS,30.489734348738,-91.1091741360142,Pizza Hut,30.480145,-91.116923,Pizza Place
468,VICTORIA FARMS,30.489734348738,-91.1091741360142,KFC,30.4841219236829,-91.0896037012454,Fast Food Restaurant
469,VICTORIA FARMS,30.489734348738,-91.1091741360142,Ossie Kitchen,30.474204,-91.115935,Food
470,FOREST HEIGHTS / SUNNYBROOK,30.5071850171571,-91.0837595857414,Mr. Po-Boy,30.488993,-91.122176,Sandwich Place
471,FOREST HEIGHTS / SUNNYBROOK,30.5071850171571,-91.0837595857414,Lillie's Kitchen,30.5028984931248,-91.1256543583171,Breakfast Spot
472,FOREST HEIGHTS / SUNNYBROOK,30.5071850171571,-91.0837595857414,McDonald's,30.4881018575971,-91.1218174042824,Fast Food Restaurant
473,FOREST HEIGHTS / SUNNYBROOK,30.5071850171571,-91.0837595857414,McDonald's,30.4850641113293,-91.0825341939926,Fast Food Restaurant
474,FOREST HEIGHTS / SUNNYBROOK,30.5071850171571,-91.0837595857414,Taco Bell,30.488175,-91.076088,Fast Food Restaurant
475,FOREST HEIGHTS / SUNNYBROOK,30.5071850171571,-91.0837595857414,Jerry Lee's Cajun Foods,30.498722,-91.049644,Cajun / Creole Restaurant
476,FOREST HEIGHTS / SUNNYBROOK,30.5071850171571,-91.0837595857414,Domino's Pizza,30.4828606401171,-91.0914887487888,Pizza Place
477,FOREST HEIGHTS / SUNNYBROOK,30.5071850171571,-91.0837595857414,Popeyes Louisiana Kitchen,30.484491,-91.084653,Fried Chicken Joint
478,FOREST HEIGHTS / SUNNYBROOK,30.5071850171571,-91.0837595857414,Greater Baton Rouge Food Bank,30.472972,-91.065416,Food
479,FOREST HEIGHTS / SUNNYBROOK,30.5071850171571,-91.0837595857414,Tim's Po-Boys,30.4709245988785,-91.0850715637207,Fast Food Restaurant
480,FOREST HEIGHTS / SUNNYBROOK,30.5071850171571,-91.0837595857414,Subway,30.4873606081509,-91.0759354795911,Sandwich Place
481,FOREST HEIGHTS / SUNNYBROOK,30.5071850171571,-91.0837595857414,Phat Boy'z Pizza,30.483859,-91.087574,Pizza Place
482,FOREST HEIGHTS / SUNNYBROOK,30.5071850171571,-91.0837595857414,KFC,30.4887622854965,-91.1207512491264,Fried Chicken Joint
483,FOREST HEIGHTS / SUNNYBROOK,30.5071850171571,-91.0837595857414,Pit Crew BBQ,30.53453,-91.08194,BBQ Joint
484,FOREST HEIGHTS / SUNNYBROOK,30.5071850171571,-91.0837595857414,Taco Bell,30.488758,-91.12072,Fast Food Restaurant
485,FOREST HEIGHTS / SUNNYBROOK,30.5071850171571,-91.0837595857414,Mary Lee Donuts,30.498722,-91.049644,Donut Shop
486,FOREST HEIGHTS / SUNNYBROOK,30.5071850171571,-91.0837595857414,Best Poboys and Seafood,30.484112,-91.085971,Seafood Restaurant
487,FOREST HEIGHTS / SUNNYBROOK,30.5071850171571,-91.0837595857414,Mikey's Donut King,30.485696,-91.119863,Donut Shop
488,FOREST HEIGHTS / SUNNYBROOK,30.5071850171571,-91.0837595857414,KFC,30.4858605790552,-91.082711684924,Fried Chicken Joint
489,FOREST HEIGHTS / SUNNYBROOK,30.5071850171571,-91.0837595857414,Capital Wok,30.4843008754465,-91.0581622182386,Chinese Restaurant
490,FOREST HEIGHTS / SUNNYBROOK,30.5071850171571,-91.0837595857414,Pizza Hut,30.4838008880615,-91.0876007080078,Pizza Place
491,FOREST HEIGHTS / SUNNYBROOK,30.5071850171571,-91.0837595857414,Baby Dolls Cafe,30.478822,-91.10812,Café
492,FOREST HEIGHTS / SUNNYBROOK,30.5071850171571,-91.0837595857414,Jack in the Box,30.493143,-91.061261,Fast Food Restaurant
493,FOREST HEIGHTS / SUNNYBROOK,30.5071850171571,-91.0837595857414,KFC,30.4841219236829,-91.0896037012454,Fast Food Restaurant
494,FOREST HEIGHTS / SUNNYBROOK,30.5071850171571,-91.0837595857414,V's Restaurant,30.52893,-91.107282,Food
495,FOREST HEIGHTS / SUNNYBROOK,30.5071850171571,-91.0837595857414,Down Home Creole Cookin' Catering Services,30.4896106719971,-91.0490570068359,Food
496,FOREST HEIGHTS / SUNNYBROOK,30.5071850171571,-91.0837595857414,Central City Steak & Seafood,30.5346250957158,-91.0820031166077,Steakhouse
497,THE AVENUES / SOUTHERN UNIV,30.5162627608839,-91.2255543781105,Triplet's Food Mart (Blue Store),30.5329754613543,-91.1901778246519,Fried Chicken Joint
498,THE AVENUES / SOUTHERN UNIV,30.5162627608839,-91.2255543781105,Empire Wingz,30.52108,-91.178983,Wings Joint
499,THE AVENUES / SOUTHERN UNIV,30.5162627608839,-91.2255543781105,The Stock Yard Cafe,30.5080217234622,-91.1789729259228,American Restaurant
500,THE AVENUES / SOUTHERN UNIV,30.5162627608839,-91.2255543781105,McDonald's,30.520148098503,-91.1772492769092,Fast Food Restaurant
501,THE AVENUES / SOUTHERN UNIV,30.5162627608839,-91.2255543781105,Chicken shack,30.5236091613769,-91.1803665161133,Fried Chicken Joint
502,THE AVENUES / SOUTHERN UNIV,30.5162627608839,-91.2255543781105,Jack in the Box,30.5208042187109,-91.1784392595291,Fast Food Restaurant
503,THE AVENUES / SOUTHERN UNIV,30.5162627608839,-91.2255543781105,Subway,30.5196947291895,-91.1905376771327,Sandwich Place
504,THE AVENUES / SOUTHERN UNIV,30.5162627608839,-91.2255543781105,Rouls Deli,30.520989,-91.179027,Deli / Bodega
505,THE AVENUES / SOUTHERN UNIV,30.5162627608839,-91.2255543781105,Scotland Sno Biz,30.5191562585111,-91.1779130146578,Restaurant
506,THE AVENUES / SOUTHERN UNIV,30.5162627608839,-91.2255543781105,Subway,30.4707745517614,-91.2506213808463,American Restaurant
507,THE AVENUES / SOUTHERN UNIV,30.5162627608839,-91.2255543781105,Popeyes Louisiana Kitchen,30.5235759328348,-91.1803893095239,Fried Chicken Joint
508,ISTROUMA / DIXIE,30.4790847688411,-91.1628865241277,Chicken Shack,30.485122,-91.159714,Fried Chicken Joint
509,ISTROUMA / DIXIE,30.4790847688411,-91.1628865241277,Bellue's Fine Cajun Cuisine,30.476354,-91.168232,Cajun / Creole Restaurant
510,ISTROUMA / DIXIE,30.4790847688411,-91.1628865241277,Burger King,30.4734350128002,-91.1679433091927,Fast Food Restaurant
511,ISTROUMA / DIXIE,30.4790847688411,-91.1628865241277,Domino's Pizza,30.4780991129647,-91.1603835672304,Pizza Place
512,ISTROUMA / DIXIE,30.4790847688411,-91.1628865241277,Papa John's Pizza,30.4735334381511,-91.1662795302764,Pizza Place
513,ISTROUMA / DIXIE,30.4790847688411,-91.1628865241277,Jack in the Box,30.4733287996239,-91.1686599254608,Fast Food Restaurant
514,ISTROUMA / DIXIE,30.4790847688411,-91.1628865241277,Taste Tot,30.480855046657,-91.155300173288,Mediterranean Restaurant
515,ISTROUMA / DIXIE,30.4790847688411,-91.1628865241277,Browns Last Chance Lounge,30.471338,-91.155762,Food
516,LEGION VILLAGE,30.5041881392347,-91.1608344540695,Tony's Seafood Market & Deli,30.4970637354409,-91.15426828543,Seafood Restaurant
517,LEGION VILLAGE,30.5041881392347,-91.1608344540695,Krispy Kreme Doughnuts,30.499627,-91.152665,Donut Shop
518,LEGION VILLAGE,30.5041881392347,-91.1608344540695,Piccadilly Cafeteria,30.496346,-91.155736,American Restaurant
519,LEGION VILLAGE,30.5041881392347,-91.1608344540695,McDonald's,30.5047975475641,-91.1507186293602,Fast Food Restaurant
520,LEGION VILLAGE,30.5041881392347,-91.1608344540695,Raising Cane's Chicken Fingers,30.4964188339037,-91.1547714264954,Fried Chicken Joint
521,LEGION VILLAGE,30.5041881392347,-91.1608344540695,Taco Bell,30.5001200918772,-91.152206688725,Fast Food Restaurant
522,LEGION VILLAGE,30.5041881392347,-91.1608344540695,Jack's Seafood,30.499408,-91.153508,Seafood Restaurant
523,LEGION VILLAGE,30.5041881392347,-91.1608344540695,Burger King,30.4983959901425,-91.1541196703911,Fast Food Restaurant
524,LEGION VILLAGE,30.5041881392347,-91.1608344540695,Church's Chicken,30.4988947148104,-91.1538336385626,Fried Chicken Joint
525,LEGION VILLAGE,30.5041881392347,-91.1608344540695,KFC,30.5000663657121,-91.1525003407626,Fried Chicken Joint
526,LEGION VILLAGE,30.5041881392347,-91.1608344540695,Roul's Deli,30.496871,-91.15374,Burger Joint
527,LEGION VILLAGE,30.5041881392347,-91.1608344540695,Fruitland,30.506651,-91.150555,Food
528,LEGION VILLAGE,30.5041881392347,-91.1608344540695,Qian Jin Yums,30.496337,-91.154819,Food
529,CENTRAL,30.5617182737903,-91.0415109880608,El Paso Mexican Grill,30.538031,-90.972762,Mexican Restaurant
530,CENTRAL,30.5617182737903,-91.0415109880608,Sonic Drive-In,30.5292943103732,-90.9565311312828,Fast Food Restaurant
531,CENTRAL,30.5617182737903,-91.0415109880608,Auntie Anne's,30.5409979,-91.0282396,Food Stand
532,CENTRAL,30.5617182737903,-91.0415109880608,Rotolo's,30.5359268,-90.9560126,Pizza Place
533,CENTRAL,30.5617182737903,-91.0415109880608,McDonald's,30.5279045874926,-90.9566856175661,Fast Food Restaurant
534,CENTRAL,30.5617182737903,-91.0415109880608,Duke's Seafood and Steak House,30.560244,-90.954926,Seafood Restaurant
535,CENTRAL,30.5617182737903,-91.0415109880608,Checkers,30.5414044,-91.0258341,Fast Food Restaurant
536,CENTRAL,30.5617182737903,-91.0415109880608,Linda's Chicken & Fish,30.5723745021632,-90.9552120973577,American Restaurant
537,CENTRAL,30.5617182737903,-91.0415109880608,Taco Bell,30.5267826824552,-90.9558799964275,Fast Food Restaurant
538,CENTRAL,30.5617182737903,-91.0415109880608,Zaxby's Chicken Fingers & Buffalo Wings,30.56236,-90.956248,Fried Chicken Joint
539,CENTRAL,30.5617182737903,-91.0415109880608,McDonald's,30.4850641113293,-91.0825341939926,Fast Food Restaurant
540,CENTRAL,30.5617182737903,-91.0415109880608,Jack in the Box,30.5519746514344,-91.1349619925023,Fast Food Restaurant
541,CENTRAL,30.5617182737903,-91.0415109880608,Storys Gas & Grocer/cafe,30.5617524696512,-90.9551313140133,Breakfast Spot
542,CENTRAL,30.5617182737903,-91.0415109880608,Kitchen 16,30.525826,-90.95594,Restaurant
543,CENTRAL,30.5617182737903,-91.0415109880608,Popeyes Louisiana Kitchen,30.569297654995,-90.9563419458871,Fried Chicken Joint
544,CENTRAL,30.5617182737903,-91.0415109880608,Papi's Fajita Factory,30.5757501271495,-90.9565573890111,Mexican Restaurant
545,CENTRAL,30.5617182737903,-91.0415109880608,Sonic Drive-In,30.5482147,-91.0525634,Fast Food Restaurant
546,CENTRAL,30.5617182737903,-91.0415109880608,Burger King,30.5590966,-91.1327773,Fast Food Restaurant
547,CENTRAL,30.5617182737903,-91.0415109880608,Papa Murphy's,30.5293788909912,-90.9579620361328,Pizza Place
548,CENTRAL,30.5617182737903,-91.0415109880608,Jerry Lee's Cajun Foods,30.498722,-91.049644,Cajun / Creole Restaurant
549,CENTRAL,30.5617182737903,-91.0415109880608,McDonald's,30.5583923120681,-91.1338730156422,Fast Food Restaurant
550,CENTRAL,30.5617182737903,-91.0415109880608,Lagniappe (Plank Rd.),30.5752375049667,-91.1275513954119,Seafood Restaurant
551,CENTRAL,30.5617182737903,-91.0415109880608,Hot wok,30.526334865311,-90.9565027424629,Chinese Restaurant
552,CENTRAL,30.5617182737903,-91.0415109880608,Sonic Drive-In,30.5139232533305,-91.0267348663638,Fast Food Restaurant
553,CENTRAL,30.5617182737903,-91.0415109880608,Popeyes Louisiana Kitchen,30.484491,-91.084653,Fried Chicken Joint
554,CENTRAL,30.5617182737903,-91.0415109880608,Raising Cane's Chicken Fingers,30.527622752217,-90.956474605707,Fried Chicken Joint
555,CENTRAL,30.5617182737903,-91.0415109880608,Subway,30.5765745604689,-90.9569880643302,Sandwich Place
556,CENTRAL,30.5617182737903,-91.0415109880608,Triplet’s Blue Store,30.55754,-91.133372,Fried Chicken Joint
557,CENTRAL,30.5617182737903,-91.0415109880608,El Rancho Mexican Restaurant,30.5296337523427,-90.9579694369181,Mexican Restaurant
558,CENTRAL,30.5617182737903,-91.0415109880608,Taco Bell,30.5267125728874,-90.9555184813497,Fast Food Restaurant
559,CENTRAL,30.5617182737903,-91.0415109880608,Subway,30.4873606081509,-91.0759354795911,Sandwich Place
560,CENTRAL,30.5617182737903,-91.0415109880608,Nagoya Sushi House,30.544257511278,-91.0274499023745,Sushi Restaurant
561,CENTRAL,30.5617182737903,-91.0415109880608,Waffle House,30.513795,-91.027932,Breakfast Spot
562,CENTRAL,30.5617182737903,-91.0415109880608,Jack in the Box,30.5436877695116,-91.0283468663692,Fast Food Restaurant
563,CENTRAL,30.5617182737903,-91.0415109880608,Sonic Drive-In,30.5820209346793,-91.1295814812184,Fast Food Restaurant
564,CENTRAL,30.5617182737903,-91.0415109880608,Asahi Japanese Sushi and Grill,30.5290962218422,-90.9557401482001,Japanese Restaurant
565,CENTRAL,30.5617182737903,-91.0415109880608,Down Home Grill & Cafe,30.5719764953494,-90.9561995315483,American Restaurant
566,CENTRAL,30.5617182737903,-91.0415109880608,Raising Cane's Chicken Fingers,30.5434663119472,-91.0294348690597,Fried Chicken Joint
567,CENTRAL,30.5617182737903,-91.0415109880608,Wendy’s,30.5804746718329,-91.1283554081184,Fast Food Restaurant
568,CENTRAL,30.5617182737903,-91.0415109880608,Pizza Hut,30.575601088574,-90.9569148831367,Pizza Place
569,CENTRAL,30.5617182737903,-91.0415109880608,Sammy's Grill,30.5428746048475,-91.0225437251321,American Restaurant
570,CENTRAL,30.5617182737903,-91.0415109880608,Taco Bell,30.5781498540002,-91.1268234597866,Fast Food Restaurant
571,CENTRAL,30.5617182737903,-91.0415109880608,Caliente Mexican Craving,30.5441857300926,-91.0271499496112,Mexican Restaurant
572,CENTRAL,30.5617182737903,-91.0415109880608,Subway,30.55646,-91.133573,Sandwich Place
573,CENTRAL,30.5617182737903,-91.0415109880608,Pit Crew BBQ,30.53453,-91.08194,BBQ Joint
574,CENTRAL,30.5617182737903,-91.0415109880608,Central Buffet,30.5429709462706,-91.0301332057634,Japanese Restaurant
575,CENTRAL,30.5617182737903,-91.0415109880608,Subway,30.5541785887111,-91.0389141654685,Sandwich Place
576,CENTRAL,30.5617182737903,-91.0415109880608,Johnny's Pizza,30.5429739597675,-91.0236139750357,Pizza Place
577,CENTRAL,30.5617182737903,-91.0415109880608,Bernard's Kitchen,30.5782032012939,-91.1268615722656,Restaurant
578,CENTRAL,30.5617182737903,-91.0415109880608,Pizza Hut,30.5143482576188,-91.0304684937,Pizza Place
579,PRIDE / CHANEYVILLE,30.6532487874064,-90.9746391098244,Duke's Seafood and Steak House,30.560244,-90.954926,Seafood Restaurant
580,PRIDE / CHANEYVILLE,30.6532487874064,-90.9746391098244,Linda's Chicken & Fish,30.5723745021632,-90.9552120973577,American Restaurant
581,PRIDE / CHANEYVILLE,30.6532487874064,-90.9746391098244,Zaxby's Chicken Fingers & Buffalo Wings,30.56236,-90.956248,Fried Chicken Joint
582,PRIDE / CHANEYVILLE,30.6532487874064,-90.9746391098244,Popeyes Louisiana Kitchen,30.569297654995,-90.9563419458871,Fried Chicken Joint
583,PRIDE / CHANEYVILLE,30.6532487874064,-90.9746391098244,Papi's Fajita Factory,30.5757501271495,-90.9565573890111,Mexican Restaurant
584,PRIDE / CHANEYVILLE,30.6532487874064,-90.9746391098244,Sidelines,30.649042,-91.104887,American Restaurant
585,PRIDE / CHANEYVILLE,30.6532487874064,-90.9746391098244,Subway,30.5765745604689,-90.9569880643302,Sandwich Place
586,PRIDE / CHANEYVILLE,30.6532487874064,-90.9746391098244,Pizza Hut,30.575601088574,-90.9569148831367,Pizza Place
587,PRIDE / CHANEYVILLE,30.6532487874064,-90.9746391098244,Subway,30.5541785887111,-91.0389141654685,Sandwich Place
588,PRIDE / CHANEYVILLE,30.6532487874064,-90.9746391098244,Drive Thru Seafood,30.6526050567627,-91.1054458618164,Food
589,BROWNSFIELD,30.5702891319535,-91.1182042414435,Jack in the Box,30.5519746514344,-91.1349619925023,Fast Food Restaurant
590,BROWNSFIELD,30.5702891319535,-91.1182042414435,McDonald's,30.5762062,-91.1699837,Fast Food Restaurant
591,BROWNSFIELD,30.5702891319535,-91.1182042414435,Burger King,30.5590966,-91.1327773,Fast Food Restaurant
592,BROWNSFIELD,30.5702891319535,-91.1182042414435,McDonald's,30.5583923120681,-91.1338730156422,Fast Food Restaurant
593,BROWNSFIELD,30.5702891319535,-91.1182042414435,Lagniappe (Plank Rd.),30.5752375049667,-91.1275513954119,Seafood Restaurant
594,BROWNSFIELD,30.5702891319535,-91.1182042414435,Triplet’s Blue Store,30.55754,-91.133372,Fried Chicken Joint
595,BROWNSFIELD,30.5702891319535,-91.1182042414435,Pizza Hut,30.5795688,-91.169419,Pizza Place
596,BROWNSFIELD,30.5702891319535,-91.1182042414435,Sonic Drive-In,30.5820209346793,-91.1295814812184,Fast Food Restaurant
597,BROWNSFIELD,30.5702891319535,-91.1182042414435,Wendy’s,30.5804746718329,-91.1283554081184,Fast Food Restaurant
598,BROWNSFIELD,30.5702891319535,-91.1182042414435,Taco Bell,30.5781498540002,-91.1268234597866,Fast Food Restaurant
599,BROWNSFIELD,30.5702891319535,-91.1182042414435,Subway,30.55646,-91.133573,Sandwich Place
600,BROWNSFIELD,30.5702891319535,-91.1182042414435,Pit Crew BBQ,30.53453,-91.08194,BBQ Joint
601,BROWNSFIELD,30.5702891319535,-91.1182042414435,Bernard's Kitchen,30.5782032012939,-91.1268615722656,Restaurant
602,BROWNSFIELD,30.5702891319535,-91.1182042414435,Grand Wall Chinese Restaurant,30.557805,-91.131896,Chinese Restaurant
603,BROWNSFIELD,30.5702891319535,-91.1182042414435,Popeyes Louisiana Kitchen,30.5768474326708,-91.1697834726295,Fried Chicken Joint
604,BROWNSFIELD,30.5702891319535,-91.1182042414435,Church's Chicken,30.5872483,-91.1680471,Fried Chicken Joint
605,BROWNSFIELD,30.5702891319535,-91.1182042414435,Popeyes Louisiana Kitchen,30.579355,-91.126395,Fried Chicken Joint
606,BROWNSFIELD,30.5702891319535,-91.1182042414435,Subway,30.5771349,-91.1699167,Sandwich Place
607,BROWNSFIELD,30.5702891319535,-91.1182042414435,Mary Lee Donuts,30.578788,-91.127496,Breakfast Spot
608,BROWNSFIELD,30.5702891319535,-91.1182042414435,Little Caesars Pizza,30.575266,-91.128554,Pizza Place
609,BROWNSFIELD,30.5702891319535,-91.1182042414435,Adam's Grill,30.5575307972592,-91.1339548230171,Sandwich Place
610,BAKER,30.5805474751853,-91.1637061553146,Jack in the Box,30.5519746514344,-91.1349619925023,Fast Food Restaurant
611,BAKER,30.5805474751853,-91.1637061553146,McDonald's,30.5762062,-91.1699837,Fast Food Restaurant
612,BAKER,30.5805474751853,-91.1637061553146,Burger King,30.5590966,-91.1327773,Fast Food Restaurant
613,BAKER,30.5805474751853,-91.1637061553146,McDonald's,30.5583923120681,-91.1338730156422,Fast Food Restaurant
614,BAKER,30.5805474751853,-91.1637061553146,Lagniappe (Plank Rd.),30.5752375049667,-91.1275513954119,Seafood Restaurant
615,BAKER,30.5805474751853,-91.1637061553146,Triplet’s Blue Store,30.55754,-91.133372,Fried Chicken Joint
616,BAKER,30.5805474751853,-91.1637061553146,Pizza Hut,30.5795688,-91.169419,Pizza Place
617,BAKER,30.5805474751853,-91.1637061553146,Waffle House,30.580582,-91.127792,Breakfast Spot
618,BAKER,30.5805474751853,-91.1637061553146,Sonic Drive-In,30.5820209346793,-91.1295814812184,Fast Food Restaurant
619,BAKER,30.5805474751853,-91.1637061553146,Wendy’s,30.5804746718329,-91.1283554081184,Fast Food Restaurant
620,BAKER,30.5805474751853,-91.1637061553146,Taco Bell,30.5781498540002,-91.1268234597866,Fast Food Restaurant
621,BAKER,30.5805474751853,-91.1637061553146,Subway,30.55646,-91.133573,Sandwich Place
622,BAKER,30.5805474751853,-91.1637061553146,Bernard's Kitchen,30.5782032012939,-91.1268615722656,Restaurant
623,BAKER,30.5805474751853,-91.1637061553146,Grand Wall Chinese Restaurant,30.557805,-91.131896,Chinese Restaurant
624,BAKER,30.5805474751853,-91.1637061553146,Popeyes Louisiana Kitchen,30.5768474326708,-91.1697834726295,Fried Chicken Joint
625,BAKER,30.5805474751853,-91.1637061553146,Church's Chicken,30.5872483,-91.1680471,Fried Chicken Joint
626,BAKER,30.5805474751853,-91.1637061553146,Popeyes Louisiana Kitchen,30.579355,-91.126395,Fried Chicken Joint
627,BAKER,30.5805474751853,-91.1637061553146,Subway,30.5771349,-91.1699167,Sandwich Place
628,BAKER,30.5805474751853,-91.1637061553146,Subway,30.5795633,-91.1309396,Sandwich Place
629,BAKER,30.5805474751853,-91.1637061553146,Mary Lee Donuts,30.578788,-91.127496,Breakfast Spot
630,BAKER,30.5805474751853,-91.1637061553146,Little Caesars Pizza,30.575266,-91.128554,Pizza Place
631,BAKER,30.5805474751853,-91.1637061553146,Domino's Pizza,30.5969669008961,-91.1660938969069,Pizza Place
632,BAKER,30.5805474751853,-91.1637061553146,Adam's Grill,30.5575307972592,-91.1339548230171,Sandwich Place
633,ZACHARY,30.6606343128121,-91.1463767234914,Sonic Drive-In,30.6482377511749,-91.1485507376892,Fast Food Restaurant
634,ZACHARY,30.6606343128121,-91.1463767234914,McDonald's,30.6473765,-91.1488299,Fast Food Restaurant
635,ZACHARY,30.6606343128121,-91.1463767234914,Sidelines,30.649042,-91.104887,American Restaurant
636,ZACHARY,30.6606343128121,-91.1463767234914,Cajun Catch,30.6495740007291,-91.1582084340194,Restaurant
637,ZACHARY,30.6606343128121,-91.1463767234914,Raising Cane's Chicken Fingers,30.6479644375679,-91.1457925815372,Fried Chicken Joint
638,ZACHARY,30.6606343128121,-91.1463767234914,Taco Bell,30.6487584548313,-91.1496662515111,Fast Food Restaurant
639,ZACHARY,30.6606343128121,-91.1463767234914,Popeyes Louisiana Kitchen,30.6534925703956,-91.1936989634599,Fried Chicken Joint
640,ZACHARY,30.6606343128121,-91.1463767234914,Wendy’s,30.6481119049704,-91.14321783185,Fast Food Restaurant
641,ZACHARY,30.6606343128121,-91.1463767234914,Oishi Sushi & Grill,30.647742627641,-91.14674700884,Sushi Restaurant
642,ZACHARY,30.6606343128121,-91.1463767234914,cafe phonecia,30.6492172326642,-91.144334806525,Mediterranean Restaurant
643,ZACHARY,30.6606343128121,-91.1463767234914,Church's Chicken,30.6472600787472,-91.1481641354222,Fried Chicken Joint
644,ZACHARY,30.6606343128121,-91.1463767234914,Lagniappe,30.648991159476,-91.1433241296825,American Restaurant
645,ZACHARY,30.6606343128121,-91.1463767234914,Chili's Grill & Bar,30.6467979,-91.1461404,Tex-Mex Restaurant
646,ZACHARY,30.6606343128121,-91.1463767234914,Subway,30.6487917,-91.1569461,Sandwich Place
647,ZACHARY,30.6606343128121,-91.1463767234914,Asian Pearl Chinese Restaurant,30.6485036725838,-91.1550046109442,Asian Restaurant
648,ZACHARY,30.6606343128121,-91.1463767234914,Cinco de Mayo,30.6535202811417,-91.1948466728802,Mexican Restaurant
649,ZACHARY,30.6606343128121,-91.1463767234914,Wingstop,30.6492405111776,-91.1421717928074,Wings Joint
650,ZACHARY,30.6606343128121,-91.1463767234914,Papa John's Pizza,30.648121,-91.192416,Pizza Place
651,ZACHARY,30.6606343128121,-91.1463767234914,Zaxby's Chicken Fingers & Buffalo Wings,30.648517,-91.141981,Fried Chicken Joint
652,ZACHARY,30.6606343128121,-91.1463767234914,Pizza Hut,30.64944,-91.157838,Pizza Place
653,ZACHARY,30.6606343128121,-91.1463767234914,Martha's Bistro,30.6478271791366,-91.1925419762328,Southern / Soul Food Restaurant
654,ZACHARY,30.6606343128121,-91.1463767234914,El Agave Mexican Restuarant,30.649428355251,-91.1442303079284,Mexican Restaurant
655,ZACHARY,30.6606343128121,-91.1463767234914,Papa Murphy's,30.649443,-91.142017,Pizza Place
656,ZACHARY,30.6606343128121,-91.1463767234914,The Chocolate Cafe,30.647881,-91.146737,Café
657,ZACHARY,30.6606343128121,-91.1463767234914,Drive Thru Seafood,30.6526050567627,-91.1054458618164,Food
658,PORT HUDSON,30.6302317883966,-91.2531557140173,Walk-On's Sports Bistreaux,30.6505793121877,-91.2138964815092,Cajun / Creole Restaurant
659,PORT HUDSON,30.6302317883966,-91.2531557140173,Lit Pizza,30.650868,-91.211841,Pizza Place
660,PORT HUDSON,30.6302317883966,-91.2531557140173,Sportsman's Seafood,30.578344,-91.2113,Seafood Restaurant
661,PORT HUDSON,30.6302317883966,-91.2531557140173,Popeyes Louisiana Kitchen,30.6534925703956,-91.1936989634599,Fried Chicken Joint
662,PORT HUDSON,30.6302317883966,-91.2531557140173,Cinco de Mayo,30.6535202811417,-91.1948466728802,Mexican Restaurant
663,PORT HUDSON,30.6302317883966,-91.2531557140173,Papa John's Pizza,30.648121,-91.192416,Pizza Place
664,PORT HUDSON,30.6302317883966,-91.2531557140173,The Jambalaya Shoppe,30.6481504031679,-91.1926838483901,Cajun / Creole Restaurant
